"ensembl_gene_id","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol"
"AT5G06735",NA,"5",18490320,30.93,1,"lncRNA",235,"","","","","",""
"AT1G06413",NA,"1",11136187,36.49,1,"lncRNA",210,"","","","","",""
"AT3G07675",NA,"3",17398671,33.44,1,"lncRNA",301,"","","","","",""
"AT4G05295",NA,"4",4841574,35.42,1,"lncRNA",815,"","","","","",""
"AT2G09270",NA,"2",17263862,37.45,1,"lncRNA",266,"","","","","",""
"AT5G00975",NA,"5",1341343,37.18,1,"lncRNA",510,"","","","","",""
"AT3G08175",NA,"3",18972508,36.33,1,"lncRNA",277,"","","","","",""
"AT5G06495",NA,"5",17345360,39.3,1,"lncRNA",312,"","","","","",""
"AT5G06065",NA,"5",16201725,39.52,1,"lncRNA",371,"","","","","",""
"AT1G04377",NA,"1",1542969,34.8,1,"lncRNA",318,"","","","","",""
"AT5G03215",NA,"5",7045917,42.13,1,"lncRNA",234,"","","","","",""
"AT2G05875",NA,"2",5508351,43.62,1,"lncRNA",446,"","","","","",""
"AT1G09807",NA,"1",29466033,39.63,1,"lncRNA",216,"","","","","",""
"AT3G08050",NA,"3",18278012,44.49,1,"lncRNA",244,"","","","","",""
"AT4G08505",NA,"4",15239724,39.23,1,"lncRNA",519,"","","","","",""
"AT2G06365",NA,"2",6547257,39.35,1,"lncRNA",309,"","","","","",""
"AT1G06567",NA,"1",11698405,41.72,1,"lncRNA",452,"","","","","",""
"AT1G07167",NA,"1",16416062,40.99,1,"lncRNA",709,"","","","","",""
"AT3G05555",NA,"3",10750713,37.25,1,"lncRNA",203,"","","","","",""
"AT5G09835",NA,"5",26805478,40.45,1,"lncRNA",313,"","","","","",""
"AT3G05485",NA,"3",10559239,42.2,1,"lncRNA",326,"","","","","",""
"AT2G08175",NA,"2",11408804,35.64,1,"lncRNA",504,"","","","","",""
"AT1G05567",NA,"1",7199048,35.53,1,"lncRNA",379,"","","","","",""
"AT3G06405",NA,"3",14670455,35.01,1,"lncRNA",496,"","","","","",""
"AT2G05865",NA,"2",5411728,48.54,1,"lncRNA",341,"","","","","",""
"AT4G09895",NA,"4",18392738,31.85,1,"lncRNA",269,"","","","","",""
"AT1G06347",NA,"1",10814090,35.19,1,"lncRNA",286,"","","","","",""
"AT5G08485",NA,"5",22811476,38.38,1,"lncRNA",494,"","","","","",""
"AT2G09005",NA,"2",16328852,32.58,1,"lncRNA",263,"","","","","",""
"AT4G05840",NA,"4",6671647,32.89,1,"lncRNA",227,"","","","","",""
"AT1G05003",NA,"1",4532193,34.88,1,"lncRNA",257,"","","","","",""
"AT1G05713",NA,"1",7797593,36.19,1,"lncRNA",209,"","","","","",""
"AT1G05103",NA,"1",4996758,47.27,1,"lncRNA",310,"","","","","",""
"AT5G08895",NA,"5",23901044,40.22,1,"lncRNA",367,"","","","","",""
"AT3G07665",NA,"3",17384293,39.43,1,"lncRNA",420,"","","","","",""
"AT3G06685",NA,"3",15701084,38.05,1,"lncRNA",409,"","","","","",""
"AT5G00940",NA,"5",1030430,42.67,1,"lncRNA",613,"","","","","",""
"AT4G05945",NA,"4",7221449,38.16,1,"lncRNA",206,"","","","","",""
"AT5G04785",NA,"5",10614329,38.64,1,"lncRNA",294,"","","","","",""
"AT2G07645",NA,"2",9591789,42.55,1,"lncRNA",516,"","","","","",""
"AT1G05903",NA,"1",8659678,31.45,1,"lncRNA",673,"","","","","",""
"AT2G09285",NA,"2",17358651,33.75,1,"lncRNA",399,"","","","","",""
"AT1G06687",NA,"1",12199359,35.5,1,"lncRNA",430,"","","","","",""
"AT4G09085",NA,"4",16706277,34.29,1,"lncRNA",209,"","","","","",""
"AT4G09045",NA,"4",16588865,34.6,1,"lncRNA",473,"","","","","",""
"AT1G09953",NA,"1",30145386,37.93,1,"lncRNA",492,"","","","","",""
"AT2G08450",NA,"2",13503534,39.53,1,"lncRNA",386,"","","","","",""
"AT2G09185",NA,"2",17006644,39.06,1,"lncRNA",657,"","","","","",""
"AT3G08745",NA,"3",21055732,36.86,1,"lncRNA",387,"","","","","",""
"AT3G07745",NA,"3",17459901,34.98,1,"lncRNA",242,"","","","","",""
"AT5G08265",NA,"5",22252735,34,1,"lncRNA",249,"","","","","",""
"AT2G07285",NA,"2",8732793,30.24,1,"lncRNA",204,"","","","","",""
"AT4G09155",NA,"4",16853866,34.62,1,"lncRNA",259,"","","","","",""
"AT3G08315",NA,"3",19671029,35.96,1,"lncRNA",633,"","","","","",""
"AT4G05795",NA,"4",6485842,40.35,1,"lncRNA",403,"","","","","",""
"AT3G04205",NA,"3",7694489,33.33,1,"lncRNA",278,"","","","","",""
"AT1G07763",NA,"1",19171732,39.66,1,"lncRNA",236,"","","","","",""
"AT2G09250",NA,"2",17224503,57.53,1,"lncRNA",298,"","","","","",""
"AT1G08677",NA,"1",23950794,41.85,1,"lncRNA",312,"","","","","",""
"AT1G08697",NA,"1",23964148,32.47,1,"lncRNA",270,"","","","","",""
"AT1G06507",NA,"1",11498282,31.85,1,"lncRNA",313,"","","","","",""
"AT5G05135",NA,"5",13099779,37.01,1,"lncRNA",307,"","","","","",""
"AT5G07555",NA,"5",20384901,37.03,1,"lncRNA",558,"","","","","",""
"AT5G06285",NA,"5",16841930,44.54,1,"lncRNA",466,"","","","","",""
"AT2G08675",NA,"2",14647718,37.04,1,"lncRNA",296,"","","","","",""
"AT1G04133",NA,"1",558071,45.5,1,"lncRNA",421,"","","","","",""
"AT5G01575",NA,"5",2839058,35.04,1,"lncRNA",273,"","","","","",""
"AT1G06513",NA,"1",11498429,36.4,1,"lncRNA",282,"","","","","",""
"AT2G04785",NA,"2",1601495,36.19,1,"lncRNA",256,"","","","","",""
"AT1G08913",NA,"1",25145045,34.24,1,"lncRNA",478,"","","","","",""
"AT1G07533",NA,"1",18190470,37.12,1,"lncRNA",263,"","","","","",""
"AT5G02205",NA,"5",4611750,37.86,1,"lncRNA",345,"","","","","",""
"AT2G23040",NA,"2",9808590,32.8,7,"lncRNA",1499,"","","","","",""
"AT1G09307",NA,"1",27276711,40.54,1,"lncRNA",332,"","","","","",""
"AT1G08147",NA,"1",21268098,41.96,1,"lncRNA",316,"","","","","",""
"AT5G03615",NA,"5",7891346,35.48,1,"lncRNA",388,"","","","","",""
"AT4G06335",NA,"4",8985701,35.86,1,"lncRNA",434,"","","","","",""
"AT2G05215",NA,"2",3334410,46.95,1,"lncRNA",1279,"","","","","",""
"AT4G09995",NA,"4",18582068,40.16,1,"lncRNA",375,"","","","","",""
"AT3G05995",NA,"3",11756985,49.32,1,"lncRNA",439,"","","","","",""
"AT2G08160",NA,"2",11361270,32.93,1,"lncRNA",248,"","","","","",""
"AT3G02135",NA,"3",2845337,31.22,1,"lncRNA",236,"","","","","",""
"AT3G08450",NA,"3",20444479,36.34,1,"lncRNA",431,"","","","","",""
"AT1G07437",NA,"1",17589274,43.33,1,"lncRNA",239,"","","","","",""
"AT3G01445",NA,"3",1112193,40,1,"lncRNA",244,"","","","","",""
"AT1G09263",NA,"1",26979604,30.86,1,"lncRNA",242,"","","","","",""
"AT2G09765",NA,"2",19288868,37.71,1,"lncRNA",235,"","","","","",""
"AT2G04745",NA,"2",1438425,40.68,1,"lncRNA",353,"","","","","",""
"AT2G08010",NA,"2",10350647,41.46,1,"lncRNA",245,"","","","","",""
"AT4G05625",NA,"4",5659241,50,1,"lncRNA",459,"","","","","",""
"AT3G05025",NA,"3",9707053,37.42,1,"lncRNA",301,"","","","","",""
"AT1G04397",NA,"1",1661408,37.68,1,"lncRNA",206,"","","","","",""
"AT5G07935",NA,"5",21449778,36.25,1,"lncRNA",308,"","","","","",""
"AT1G08433",NA,"1",22833811,26.19,1,"lncRNA",251,"","","","","",""
"AT3G06765",NA,"3",15980269,37.01,1,"lncRNA",280,"","","","","",""
"AT1G07873",NA,"1",19820005,40.42,1,"lncRNA",427,"","","","","",""
"AT2G09770",NA,"2",19304256,45.52,1,"lncRNA",267,"","","","","",""
"AT5G01855",NA,"5",3564583,35.86,1,"lncRNA",342,"","","","","",""
"AT3G05315",NA,"3",10306756,32.02,1,"lncRNA",202,"","","","","",""
"AT4G06050",NA,"4",7728685,44.9,1,"lncRNA",244,"","","","","",""
"AT1G06747",NA,"1",12512325,36.11,1,"lncRNA",359,"","","","","",""
"AT4G08585",NA,"4",15457623,37.39,1,"lncRNA",1181,"","","","","",""
"AT3G01195",NA,"3",630236,34.43,1,"lncRNA",516,"","","","","",""
"AT2G04635",NA,"2",1237239,38.6,1,"lncRNA",284,"","","","","",""
"AT5G06925",NA,"5",19100802,35.64,1,"lncRNA",403,"","","","","",""
"AT4G05780",NA,"4",6430009,44.44,1,"lncRNA",566,"","","","","",""
"AT1G06007",NA,"1",9227341,35.58,1,"lncRNA",207,"","","","","",""
"AT1G06127",NA,"1",9848883,36.34,1,"lncRNA",343,"","","","","",""
"AT2G05885",NA,"2",5559537,46.08,1,"lncRNA",394,"","","","","",""
"AT1G04323",NA,"1",1446835,47.7,1,"lncRNA",238,"","","","","",""
"AT1G06363",NA,"1",10928659,42.9,1,"lncRNA",309,"","","","","",""
"AT4G07015",NA,"4",11442327,40.66,1,"lncRNA",240,"","","","","",""
"AT2G08955",NA,"2",16063206,31.77,1,"lncRNA",767,"","","","","",""
"AT3G08755",NA,"3",21055841,37.99,1,"lncRNA",278,"","","","","",""
"AT3G04675",NA,"3",8895922,33.62,1,"lncRNA",231,"","","","","",""
"AT1G04493",NA,"1",2055991,40.45,1,"lncRNA",313,"","","","","",""
"AT5G06785",NA,"5",18747608,46.35,1,"lncRNA",273,"","","","","",""
"AT3G02685",NA,"3",4345538,33.98,1,"lncRNA",258,"","","","","",""
"AT2G08880",NA,"2",15734908,40.28,1,"lncRNA",210,"","","","","",""
"AT5G00835",NA,"5",499782,31.29,1,"lncRNA",325,"","","","","",""
"AT4G03785",NA,"4",395956,41.99,1,"lncRNA",280,"","","","","",""
"AT5G08455",NA,"5",22773003,34.16,1,"lncRNA",201,"","","","","",""
"AT4G04945",NA,"4",2356071,41.86,1,"lncRNA",386,"","","","","",""
"AT3G01885",NA,"3",2128830,35.23,1,"lncRNA",351,"","","","","",""
"AT4G08845",NA,"4",16200363,36.04,1,"lncRNA",443,"","","","","",""
"AT1G09317",NA,"1",27314141,37.89,1,"lncRNA",321,"","","","","",""
"AT3G03605",NA,"3",6179028,35.39,1,"lncRNA",307,"","","","","",""
"AT2G08535",NA,"2",13856123,37.53,1,"lncRNA",364,"","","","","",""
"AT5G01705",NA,"5",3247096,38.61,1,"lncRNA",561,"","","","","",""
"AT5G08955",NA,"5",24347781,41.9,1,"lncRNA",209,"","","","","",""
"AT3G03805",NA,"3",6684899,36.84,1,"lncRNA",436,"","","","","",""
"AT4G09915",NA,"4",18473431,34.19,1,"lncRNA",350,"","","","","",""
"AT2G04685",NA,"2",1288310,40.49,1,"lncRNA",204,"","","","","",""
"AT5G04575",NA,"5",9938725,31.13,1,"lncRNA",211,"","","","","",""
"AT5G03915",NA,"5",8660760,29.39,1,"lncRNA",455,"","","","","",""
"AT1G06307",NA,"1",10590656,31.02,1,"lncRNA",244,"","","","","",""
"AT4G09115",NA,"4",16742149,35.55,1,"lncRNA",210,"","","","","",""
"AT3G05645",NA,"3",10992533,37.35,1,"lncRNA",248,"","","","","",""
"AT1G08033",NA,"1",20582297,39.93,1,"lncRNA",267,"","","","","",""
"AT1G04403",NA,"1",1693476,36.78,1,"lncRNA",328,"","","","","",""
"AT1G09357",NA,"1",27443939,39.21,1,"lncRNA",583,"","","","","",""
"AT3G01565",NA,"3",1398792,38.46,1,"lncRNA",285,"","","","","",""
"AT4G09015",NA,"4",16565261,35.9,1,"lncRNA",272,"","","","","",""
"AT3G06555",NA,"3",15170449,38.53,1,"lncRNA",217,"","","","","",""
"AT1G07503",NA,"1",18031954,31.53,1,"lncRNA",202,"","","","","",""
"AT5G08465",NA,"5",22792730,34.62,1,"lncRNA",542,"","","","","",""
"AT3G01295",NA,"3",872996,39.03,1,"lncRNA",350,"","","","","",""
"AT1G05693",NA,"1",7739696,36.59,1,"lncRNA",316,"","","","","",""
"AT1G06117",NA,"1",9799492,32.08,1,"lncRNA",211,"","","","","",""
"AT4G07040",NA,"4",11685773,36.59,1,"lncRNA",439,"","","","","",""
"AT1G07247",NA,"1",16811345,46.22,1,"lncRNA",224,"","","","","",""
"AT5G02765",NA,"5",5834578,37.29,1,"lncRNA",530,"","","","","",""
"AT5G03785",NA,"5",8424823,38,1,"lncRNA",199,"","","","","",""
"AT3G03915",NA,"3",6906653,38.81,1,"lncRNA",334,"","","","","",""
"AT3G06395",NA,"3",14656219,30.32,1,"lncRNA",309,"","","","","",""
"AT3G08355",NA,"3",19871876,40.54,1,"lncRNA",443,"","","","","",""
"AT5G03275",NA,"5",7134754,36.42,1,"lncRNA",507,"","","","","",""
"AT1G06097",NA,"1",9572455,40.47,1,"lncRNA",340,"","","","","",""
"AT3G08140",NA,"3",18832095,41.3,1,"lncRNA",229,"","","","","",""
"AT1G07397",NA,"1",17498909,33.87,1,"lncRNA",247,"","","","","",""
"AT3G01585",NA,"3",1400019,38.59,1,"lncRNA",621,"","","","","",""
"AT2G08560",NA,"2",14105912,37.55,1,"lncRNA",465,"","","","","",""
"AT1G09937",NA,"1",30080955,44.41,1,"lncRNA",303,"","","","","",""
"AT1G07367",NA,"1",17388989,34.57,1,"lncRNA",511,"","","","","",""
"AT4G07775",NA,"4",13580349,41.37,1,"lncRNA",248,"","","","","",""
"AT3G02325",NA,"3",3252744,42.56,1,"lncRNA",241,"","","","","",""
"AT5G04025",NA,"5",8920827,38.38,1,"lncRNA",270,"","","","","",""
"AT1G05497",NA,"1",6670303,31.59,1,"lncRNA",477,"","","","","",""
"AT3G06155",NA,"3",12574173,49.38,1,"lncRNA",242,"","","","","",""
"AT4G04855",NA,"4",2186834,31.25,1,"lncRNA",239,"","","","","",""
"AT4G07215",NA,"4",12495023,41.46,1,"lncRNA",204,"","","","","",""
"AT2G08645",NA,"2",14336659,38.33,1,"lncRNA",479,"","","","","",""
"AT5G04595",NA,"5",9966564,43.63,1,"lncRNA",203,"","","","","",""
"AT1G09703",NA,"1",28963504,42.71,1,"lncRNA",390,"","","","","",""
"AT4G07200",NA,"4",12472492,34.11,1,"lncRNA",474,"","","","","",""
"AT2G08210",NA,"2",11829756,34.23,1,"lncRNA",259,"","","","","",""
"AT2G06655",NA,"2",7158999,39.45,1,"lncRNA",326,"","","","","",""
"AT1G09407",NA,"1",27720250,41.65,1,"lncRNA",448,"","","","","",""
"AT5G07795",NA,"5",21019318,35.47,1,"lncRNA",202,"","","","","",""
"AT1G07027",NA,"1",14285892,50,1,"lncRNA",311,"","","","","",""
"AT5G07845",NA,"5",21062203,39.46,1,"lncRNA",369,"","","","","",""
"AT1G09103",NA,"1",26209717,40,1,"lncRNA",284,"","","","","",""
"AT4G09605",NA,"4",17706331,35.36,1,"lncRNA",952,"","","","","",""
"AT3G09025",NA,"3",21473029,42.14,1,"lncRNA",279,"","","","","",""
"AT3G02415",NA,"3",3594914,33.33,1,"lncRNA",239,"","","","","",""
"AT1G08153",NA,"1",21319146,43.32,1,"lncRNA",336,"","","","","",""
"AT3G02235",NA,"3",3123739,43.16,1,"lncRNA",284,"","","","","",""
"AT1G04717",NA,"1",3131952,34.85,1,"lncRNA",263,"","","","","",""
"AT4G05655",NA,"4",5699242,31.62,1,"lncRNA",350,"","","","","",""
"AT3G06575",NA,"3",15232194,33.27,1,"lncRNA",495,"","","","","",""
"AT1G07237",NA,"1",16755832,41.29,1,"lncRNA",200,"","","","","",""
"AT4G04765",NA,"4",1785788,36.81,1,"lncRNA",651,"","","","","",""
"AT1G09113",NA,"1",26271806,31.39,1,"lncRNA",461,"","","","","",""
"AT5G09695",NA,"5",26645118,37.3,1,"lncRNA",318,"","","","","",""
"AT4G08835",NA,"4",16200215,39.09,1,"lncRNA",792,"","","","","",""
"AT1G07343",NA,"1",17314926,36.08,1,"lncRNA",254,"","","","","",""
"AT2G09590",NA,"2",18523395,43.96,1,"lncRNA",388,"","","","","",""
"AT5G04325",NA,"5",9494431,41.71,1,"lncRNA",584,"","","","","",""
"AT3G07775",NA,"3",17520412,36.04,1,"lncRNA",615,"","","","","",""
"AT2G05575",NA,"2",4228721,41.29,1,"lncRNA",355,"","","","","",""
"AT2G04325",NA,"2",792541,40.23,1,"lncRNA",265,"","","","","",""
"AT2G08835",NA,"2",15441610,34.89,1,"lncRNA",234,"","","","","",""
"AT1G09427",NA,"1",27909763,42.35,1,"lncRNA",424,"","","","","",""
"AT3G05205",NA,"3",10037812,36.25,1,"lncRNA",410,"","","","","",""
"AT5G06715",NA,"5",18333468,42.09,1,"lncRNA",334,"","","","","",""
"AT5G03645",NA,"5",8007395,34.73,1,"lncRNA",238,"","","","","",""
"AT2G07585",NA,"2",9549145,35.81,1,"lncRNA",1197,"","","","","",""
"AT5G06035",NA,"5",16158958,36.68,1,"lncRNA",397,"","","","","",""
"AT3G06955",NA,"3",16498192,49.26,1,"lncRNA",202,"","","","","",""
"AT1G06947",NA,"1",13470980,38.57,1,"lncRNA",222,"","","","","",""
"AT3G07645",NA,"3",17371468,37.17,1,"lncRNA",303,"","","","","",""
"AT5G03565",NA,"5",7685581,40.07,1,"lncRNA",266,"","","","","",""
"AT1G04667",NA,"1",2825588,37.08,1,"lncRNA",390,"","","","","",""
"AT3G06165",NA,"3",12632451,31.03,1,"lncRNA",231,"","","","","",""
"AT1G08103",NA,"1",21052299,31.7,1,"lncRNA",879,"","","","","",""
"AT1G04257",NA,"1",1178925,41.27,1,"lncRNA",251,"","","","","",""
"AT5G07635",NA,"5",20540612,37.1,1,"lncRNA",247,"","","","","",""
"AT5G06345",NA,"5",17084174,33.22,1,"lncRNA",580,"","","","","",""
"AT2G06175",NA,"2",6196683,38.81,1,"lncRNA",352,"","","","","",""
"AT2G08570",NA,"2",14125216,36.65,1,"lncRNA",321,"","","","","",""
"AT2G03945",NA,"2",171157,41.52,1,"lncRNA",276,"","","","","",""
"AT4G03545",NA,"4",88123,36.16,1,"lncRNA",353,"","","","","",""
"AT5G03405",NA,"5",7462508,34.45,1,"lncRNA",356,"","","","","",""
"AT2G08735",NA,"2",14907257,39.57,1,"lncRNA",459,"","","","","",""
"AT1G08897",NA,"1",25032738,41.39,1,"lncRNA",272,"","","","","",""
"AT1G04863",NA,"1",3937246,38.69,1,"lncRNA",534,"","","","","",""
"AT5G05625",NA,"5",15204665,35.35,1,"lncRNA",313,"","","","","",""
"AT4G08215",NA,"4",14573324,40.05,1,"lncRNA",386,"","","","","",""
"AT2G06725",NA,"2",7253012,34.38,1,"lncRNA",348,"","","","","",""
"AT4G05215",NA,"4",4620776,34.29,1,"lncRNA",314,"","","","","",""
"AT1G05823",NA,"1",8363895,40.31,1,"lncRNA",381,"","","","","",""
"AT1G07527",NA,"1",18131460,33.33,1,"lncRNA",218,"","","","","",""
"AT4G07505",NA,"4",13167508,42.64,1,"lncRNA",264,"","","","","",""
"AT3G08455",NA,"3",20476616,35.39,1,"lncRNA",567,"","","","","",""
"AT2G05965",NA,"2",5664795,37.77,1,"lncRNA",232,"","","","","",""
"AT1G05633",NA,"1",7401345,37.56,1,"lncRNA",204,"","","","","",""
"AT1G08653",NA,"1",23807641,44.81,1,"lncRNA",211,"","","","","",""
"AT2G08890",NA,"2",15867639,37.93,1,"lncRNA",202,"","","","","",""
"AT1G08717",NA,"1",24009579,33.96,1,"lncRNA",264,"","","","","",""
"AT5G03335",NA,"5",7271223,47.39,1,"lncRNA",305,"","","","","",""
"AT2G07840",NA,"2",9614748,32.39,1,"lncRNA",246,"","","","","",""
"AT2G08385",NA,"2",12957986,36.86,1,"lncRNA",349,"","","","","",""
"AT2G06315",NA,"2",6502163,36.86,1,"lncRNA",273,"","","","","",""
"AT1G09607",NA,"1",28568368,37.1,1,"lncRNA",309,"","","","","",""
"AT3G04665",NA,"3",8873589,30.73,1,"lncRNA",204,"","","","","",""
"AT5G01395",NA,"5",2352199,30.73,1,"lncRNA",204,"","","","","",""
"AT4G07185",NA,"4",12372995,38.68,1,"lncRNA",423,"","","","","",""
"AT1G04557",NA,"1",2166659,44.17,1,"lncRNA",205,"","","","","",""
"AT1G09477",NA,"1",28012571,35.6,1,"lncRNA",322,"","","","","",""
"AT4G05615",NA,"4",5650797,35.71,1,"lncRNA",251,"","","","","",""
"AT5G07715",NA,"5",20771575,31.65,1,"lncRNA",315,"","","","","",""
"AT1G06377",NA,"1",10981462,43.65,1,"lncRNA",322,"","","","","",""
"AT2G08945",NA,"2",16051529,31.71,1,"lncRNA",204,"","","","","",""
"AT1G08817",NA,"1",24675159,44.35,1,"lncRNA",247,"","","","","",""
"AT3G05305",NA,"3",10303886,38.91,1,"lncRNA",310,"","","","","",""
"AT5G09190",NA,"5",25771560,37.06,1,"lncRNA",285,"","","","","",""
"AT4G08415",NA,"4",15078288,36.97,1,"lncRNA",375,"","","","","",""
"AT5G01605",NA,"5",2862006,33.66,1,"lncRNA",204,"","","","","",""
"AT1G07163",NA,"1",16408889,37.24,1,"lncRNA",238,"","","","","",""
"AT4G07955",NA,"4",13912636,34.51,1,"lncRNA",367,"","","","","",""
"AT1G08277",NA,"1",22075614,39.71,1,"lncRNA",271,"","","","","",""
"AT5G05605",NA,"5",15139081,38.12,1,"lncRNA",201,"","","","","",""
"AT5G01655",NA,"5",3164476,29.65,1,"lncRNA",397,"","","","","",""
"AT2G08925",NA,"2",15931885,41.74,1,"lncRNA",217,"","","","","",""
"AT1G06827",NA,"1",12907870,44.82,1,"lncRNA",472,"","","","","",""
"AT5G05065",NA,"5",12545299,39.05,1,"lncRNA",209,"","","","","",""
"AT1G06187",NA,"1",10119308,35.77,1,"lncRNA",354,"","","","","",""
"AT5G06945",NA,"5",19115358,38.04,1,"lncRNA",551,"","","","","",""
"AT2G07940",NA,"2",10056417,36.68,1,"lncRNA",228,"","","","","",""
"AT5G05835",NA,"5",15526742,38.67,1,"lncRNA",405,"","","","","",""
"AT1G06683",NA,"1",12195426,37.05,1,"lncRNA",250,"","","","","",""
"AT4G05315",NA,"4",4971300,35.6,1,"lncRNA",426,"","","","","",""
"AT3G08465",NA,"3",20477542,38.97,1,"lncRNA",271,"","","","","",""
"AT3G01075",NA,"3",376339,33.86,1,"lncRNA",250,"","","","","",""
"AT4G06455",NA,"4",9528502,38.1,1,"lncRNA",705,"","","","","",""
"AT4G05245",NA,"4",4667745,30.1,1,"lncRNA",617,"","","","","",""
"AT3G02985",NA,"3",4886973,40.13,1,"lncRNA",313,"","","","","",""
"AT5G09965",NA,"5",26972177,42.09,1,"lncRNA",467,"","","","","",""
"AT5G02075",NA,"5",4241003,34.33,1,"lncRNA",468,"","","","","",""
"AT1G08397",NA,"1",22740621,42.86,1,"lncRNA",202,"","","","","",""
"AT5G04245",NA,"5",9346379,39.56,1,"lncRNA",732,"","","","","",""
"AT3G03705",NA,"3",6380668,35.77,1,"lncRNA",656,"","","","","",""
"AT1G04983",NA,"1",4391438,33.19,1,"lncRNA",237,"","","","","",""
"AT1G04337",NA,"1",1496735,37.5,1,"lncRNA",367,"","","","","",""
"AT3G03005",NA,"3",4976881,38.02,1,"lncRNA",312,"","","","","",""
"AT2G08250",NA,"2",12027424,42.4,1,"lncRNA",374,"","","","","",""
"AT2G04175",NA,"2",484075,35.42,1,"lncRNA",527,"","","","","",""
"AT3G05085",NA,"3",9860665,37.42,1,"lncRNA",309,"","","","","",""
"AT1G07267",NA,"1",16817810,40.74,1,"lncRNA",404,"","","","","",""
"AT5G09205",NA,"5",25794445,35.79,1,"lncRNA",298,"","","","","",""
"AT1G05233",NA,"1",5642764,38.74,1,"lncRNA",221,"","","","","",""
"AT5G04725",NA,"5",10299133,42.27,1,"lncRNA",465,"","","","","",""
"AT4G06980",NA,"4",11245256,38.91,1,"lncRNA",567,"","","","","",""
"AT2G06955",NA,"2",7604452,30.84,1,"lncRNA",226,"","","","","",""
"AT2G09750",NA,"2",19179082,36.55,1,"lncRNA",237,"","","","","",""
"AT2G06995",NA,"2",7633214,32.13,1,"lncRNA",855,"","","","","",""
"AT1G06743",NA,"1",12384322,35.42,1,"lncRNA",719,"","","","","",""
"AT2G08165",NA,"2",11362197,36.52,1,"lncRNA",229,"","","","","",""
"AT1G06057",NA,"1",9462398,36.17,1,"lncRNA",411,"","","","","",""
"AT1G05803",NA,"1",8303801,36.84,1,"lncRNA",227,"","","","","",""
"AT1G08247",NA,"1",21710980,40.73,1,"lncRNA",301,"","","","","",""
"AT5G08385",NA,"5",22634685,37.3,1,"lncRNA",916,"","","","","",""
"AT2G05555",NA,"2",4222547,48.55,1,"lncRNA",483,"","","","","",""
"AT4G07805",NA,"4",13685896,38.11,1,"lncRNA",592,"","","","","",""
"AT4G05025",NA,"4",2582655,50.77,1,"lncRNA",391,"","","","","",""
"AT4G09185",NA,"4",16880262,40.66,1,"lncRNA",240,"","","","","",""
"AT2G08830",NA,"2",15441317,34.46,1,"lncRNA",353,"","","","","",""
"AT1G08763",NA,"1",24345647,36,1,"lncRNA",274,"","","","","",""
"AT2G05975",NA,"2",5666198,44.44,1,"lncRNA",206,"","","","","",""
"AT4G07050",NA,"4",11699821,41.35,1,"lncRNA",606,"","","","","",""
"AT5G05045",NA,"5",12439708,38.13,1,"lncRNA",534,"","","","","",""
"AT2G04665",NA,"2",1287911,39.24,1,"lncRNA",422,"","","","","",""
"AT5G09465",NA,"5",26288522,35.27,1,"lncRNA",739,"","","","","",""
"AT2G08305",NA,"2",12430229,34.68,1,"lncRNA",371,"","","","","",""
"AT2G05395",NA,"2",3509690,36.14,1,"lncRNA",403,"","","","","",""
"AT1G09773",NA,"1",29344275,38.76,1,"lncRNA",840,"","","","","",""
"AT1G07413",NA,"1",17580477,36.88,1,"lncRNA",281,"","","","","",""
"AT5G04165",NA,"5",9042950,42.12,1,"lncRNA",951,"","","","","",""
"AT2G09725",NA,"2",19094968,40.78,1,"lncRNA",205,"","","","","",""
"AT1G09047",NA,"1",25996565,38.93,1,"lncRNA",446,"","","","","",""
"AT2G04345",NA,"2",818836,39.95,1,"lncRNA",437,"","","","","",""
"AT3G02665",NA,"3",4263482,33.33,1,"lncRNA",281,"","","","","",""
"AT5G04815",NA,"5",10794902,38.08,1,"lncRNA",540,"","","","","",""
"AT3G07295",NA,"3",16862372,33.55,1,"lncRNA",312,"","","","","",""
"AT1G08883",NA,"1",25022639,33.99,1,"lncRNA",252,"","","","","",""
"AT2G04465",NA,"2",853953,40.89,1,"lncRNA",312,"","","","","",""
"AT3G09095",NA,"3",21523458,43.41,1,"lncRNA",333,"","","","","",""
"AT2G06415",NA,"2",6678036,36.62,1,"lncRNA",283,"","","","","",""
"AT3G04625",NA,"3",8718849,31.36,1,"lncRNA",235,"","","","","",""
"AT5G00970",NA,"5",1294133,40.1,1,"lncRNA",206,"","","","","",""
"AT2G09195",NA,"2",17030959,33.17,1,"lncRNA",406,"","","","","",""
"AT1G08907",NA,"1",25139089,30.73,1,"lncRNA",204,"","","","","",""
"AT5G03465",NA,"5",7512926,36.76,1,"lncRNA",203,"","","","","",""
"AT4G06450",NA,"4",9528502,42.21,1,"lncRNA",397,"","","","","",""
"AT1G06313",NA,"1",10667624,43.28,1,"lncRNA",505,"","","","","",""
"AT3G07325",NA,"3",16944774,30.42,1,"lncRNA",308,"","","","","",""
"AT4G07180",NA,"4",12372915,36.55,1,"lncRNA",538,"","","","","",""
"AT5G09955",NA,"5",26971389,40.2,1,"lncRNA",300,"","","","","",""
"AT3G01965",NA,"3",2345762,36.1,1,"lncRNA",312,"","","","","",""
